"","steps","date","interval","day","dayType"
"7066",0,"2012-10-25",1245,"quinta","weekday"
"7067",0,"2012-10-25",1250,"quinta","weekday"
"7068",0,"2012-10-25",1255,"quinta","weekday"
"7069",0,"2012-10-25",1300,"quinta","weekday"
"7070",0,"2012-10-25",1305,"quinta","weekday"
"7071",0,"2012-10-25",1310,"quinta","weekday"
"7072",0,"2012-10-25",1315,"quinta","weekday"
"7073",103,"2012-10-25",1320,"quinta","weekday"
"7074",0,"2012-10-25",1325,"quinta","weekday"
"7075",0,"2012-10-25",1330,"quinta","weekday"
"7076",0,"2012-10-25",1335,"quinta","weekday"
"7077",59,"2012-10-25",1340,"quinta","weekday"
"7078",26,"2012-10-25",1345,"quinta","weekday"
"7079",0,"2012-10-25",1350,"quinta","weekday"
"7080",0,"2012-10-25",1355,"quinta","weekday"
"7081",0,"2012-10-25",1400,"quinta","weekday"
"7082",0,"2012-10-25",1405,"quinta","weekday"
"7083",0,"2012-10-25",1410,"quinta","weekday"
"7084",0,"2012-10-25",1415,"quinta","weekday"
"7085",0,"2012-10-25",1420,"quinta","weekday"
"7086",0,"2012-10-25",1425,"quinta","weekday"
"7087",0,"2012-10-25",1430,"quinta","weekday"
"7088",0,"2012-10-25",1435,"quinta","weekday"
"7089",0,"2012-10-25",1440,"quinta","weekday"
"7090",0,"2012-10-25",1445,"quinta","weekday"
"7091",0,"2012-10-25",1450,"quinta","weekday"
"7092",0,"2012-10-25",1455,"quinta","weekday"
"7093",0,"2012-10-25",1500,"quinta","weekday"
"7094",0,"2012-10-25",1505,"quinta","weekday"
"7095",0,"2012-10-25",1510,"quinta","weekday"
"7096",0,"2012-10-25",1515,"quinta","weekday"
"7097",0,"2012-10-25",1520,"quinta","weekday"
"7098",0,"2012-10-25",1525,"quinta","weekday"
"7099",0,"2012-10-25",1530,"quinta","weekday"
"7100",0,"2012-10-25",1535,"quinta","weekday"
"7101",0,"2012-10-25",1540,"quinta","weekday"
"7102",0,"2012-10-25",1545,"quinta","weekday"
"7103",0,"2012-10-25",1550,"quinta","weekday"
"7104",0,"2012-10-25",1555,"quinta","weekday"
"7105",0,"2012-10-25",1600,"quinta","weekday"
"7106",0,"2012-10-25",1605,"quinta","weekday"
"7107",0,"2012-10-25",1610,"quinta","weekday"
"7108",0,"2012-10-25",1615,"quinta","weekday"
"7109",31,"2012-10-25",1620,"quinta","weekday"
"7110",25,"2012-10-25",1625,"quinta","weekday"
"7111",31,"2012-10-25",1630,"quinta","weekday"
"7112",0,"2012-10-25",1635,"quinta","weekday"
"7113",0,"2012-10-25",1640,"quinta","weekday"
"7114",0,"2012-10-25",1645,"quinta","weekday"
"7115",0,"2012-10-25",1650,"quinta","weekday"
"7116",0,"2012-10-25",1655,"quinta","weekday"
"7117",0,"2012-10-25",1700,"quinta","weekday"
"7118",0,"2012-10-25",1705,"quinta","weekday"
"7119",0,"2012-10-25",1710,"quinta","weekday"
"7120",0,"2012-10-25",1715,"quinta","weekday"
"7121",0,"2012-10-25",1720,"quinta","weekday"
"7122",0,"2012-10-25",1725,"quinta","weekday"
"7123",0,"2012-10-25",1730,"quinta","weekday"
"7124",0,"2012-10-25",1735,"quinta","weekday"
"7125",0,"2012-10-25",1740,"quinta","weekday"
"7126",21,"2012-10-25",1745,"quinta","weekday"
"7127",0,"2012-10-25",1750,"quinta","weekday"
"7128",10,"2012-10-25",1755,"quinta","weekday"
"7129",0,"2012-10-25",1800,"quinta","weekday"
"7130",0,"2012-10-25",1805,"quinta","weekday"
"7131",0,"2012-10-25",1810,"quinta","weekday"
"7132",0,"2012-10-25",1815,"quinta","weekday"
"7133",0,"2012-10-25",1820,"quinta","weekday"
"7134",0,"2012-10-25",1825,"quinta","weekday"
"7135",39,"2012-10-25",1830,"quinta","weekday"
"7136",0,"2012-10-25",1835,"quinta","weekday"
"7137",81,"2012-10-25",1840,"quinta","weekday"
"7138",76,"2012-10-25",1845,"quinta","weekday"
"7139",24,"2012-10-25",1850,"quinta","weekday"
"7140",45,"2012-10-25",1855,"quinta","weekday"
"7141",47,"2012-10-25",1900,"quinta","weekday"
"7142",28,"2012-10-25",1905,"quinta","weekday"
"7143",9,"2012-10-25",1910,"quinta","weekday"
"7144",0,"2012-10-25",1915,"quinta","weekday"
"7145",20,"2012-10-25",1920,"quinta","weekday"
"7146",52,"2012-10-25",1925,"quinta","weekday"
"7147",18,"2012-10-25",1930,"quinta","weekday"
"7148",0,"2012-10-25",1935,"quinta","weekday"
"7149",0,"2012-10-25",1940,"quinta","weekday"
"7150",54,"2012-10-25",1945,"quinta","weekday"
"7151",443,"2012-10-25",1950,"quinta","weekday"
"7152",399,"2012-10-25",1955,"quinta","weekday"
"7153",22,"2012-10-25",2000,"quinta","weekday"
"7154",0,"2012-10-25",2005,"quinta","weekday"
"7155",0,"2012-10-25",2010,"quinta","weekday"
"7156",41,"2012-10-25",2015,"quinta","weekday"
"7157",0,"2012-10-25",2020,"quinta","weekday"
"7158",0,"2012-10-25",2025,"quinta","weekday"
"7159",68,"2012-10-25",2030,"quinta","weekday"
"7160",0,"2012-10-25",2035,"quinta","weekday"
"7161",0,"2012-10-25",2040,"quinta","weekday"
"7162",0,"2012-10-25",2045,"quinta","weekday"
"7163",0,"2012-10-25",2050,"quinta","weekday"
"7164",0,"2012-10-25",2055,"quinta","weekday"
"7165",0,"2012-10-25",2100,"quinta","weekday"
"7166",0,"2012-10-25",2105,"quinta","weekday"
"7167",0,"2012-10-25",2110,"quinta","weekday"
"7168",0,"2012-10-25",2115,"quinta","weekday"
"7169",0,"2012-10-25",2120,"quinta","weekday"
"7170",0,"2012-10-25",2125,"quinta","weekday"
"7171",0,"2012-10-25",2130,"quinta","weekday"
"7172",0,"2012-10-25",2135,"quinta","weekday"
"7173",0,"2012-10-25",2140,"quinta","weekday"
"7174",0,"2012-10-25",2145,"quinta","weekday"
"7175",0,"2012-10-25",2150,"quinta","weekday"
"7176",0,"2012-10-25",2155,"quinta","weekday"
"7177",0,"2012-10-25",2200,"quinta","weekday"
"7178",0,"2012-10-25",2205,"quinta","weekday"
"7179",0,"2012-10-25",2210,"quinta","weekday"
"7180",0,"2012-10-25",2215,"quinta","weekday"
"7181",0,"2012-10-25",2220,"quinta","weekday"
"7182",0,"2012-10-25",2225,"quinta","weekday"
"7183",0,"2012-10-25",2230,"quinta","weekday"
"7184",0,"2012-10-25",2235,"quinta","weekday"
"7185",0,"2012-10-25",2240,"quinta","weekday"
"7186",0,"2012-10-25",2245,"quinta","weekday"
"7187",0,"2012-10-25",2250,"quinta","weekday"
"7188",0,"2012-10-25",2255,"quinta","weekday"
"7189",0,"2012-10-25",2300,"quinta","weekday"
"7190",101,"2012-10-25",2305,"quinta","weekday"
"7191",0,"2012-10-25",2310,"quinta","weekday"
"7192",24,"2012-10-25",2315,"quinta","weekday"
"7193",51,"2012-10-25",2320,"quinta","weekday"
"7194",16,"2012-10-25",2325,"quinta","weekday"
"7195",0,"2012-10-25",2330,"quinta","weekday"
"7196",0,"2012-10-25",2335,"quinta","weekday"
"7197",17,"2012-10-25",2340,"quinta","weekday"
"7198",0,"2012-10-25",2345,"quinta","weekday"
"7199",4,"2012-10-25",2350,"quinta","weekday"
"7200",0,"2012-10-25",2355,"quinta","weekday"
"7201",0,"2012-10-26",0,"sexta","weekday"
"7202",0,"2012-10-26",5,"sexta","weekday"
"7203",0,"2012-10-26",10,"sexta","weekday"
"7204",0,"2012-10-26",15,"sexta","weekday"
"7205",0,"2012-10-26",20,"sexta","weekday"
"7206",0,"2012-10-26",25,"sexta","weekday"
"7207",0,"2012-10-26",30,"sexta","weekday"
"7208",0,"2012-10-26",35,"sexta","weekday"
"7209",0,"2012-10-26",40,"sexta","weekday"
"7210",0,"2012-10-26",45,"sexta","weekday"
"7211",0,"2012-10-26",50,"sexta","weekday"
"7212",0,"2012-10-26",55,"sexta","weekday"
"7213",0,"2012-10-26",100,"sexta","weekday"
"7214",0,"2012-10-26",105,"sexta","weekday"
"7215",0,"2012-10-26",110,"sexta","weekday"
"7216",0,"2012-10-26",115,"sexta","weekday"
"7217",0,"2012-10-26",120,"sexta","weekday"
"7218",0,"2012-10-26",125,"sexta","weekday"
"7219",0,"2012-10-26",130,"sexta","weekday"
"7220",0,"2012-10-26",135,"sexta","weekday"
"7221",0,"2012-10-26",140,"sexta","weekday"
"7222",0,"2012-10-26",145,"sexta","weekday"
"7223",0,"2012-10-26",150,"sexta","weekday"
"7224",0,"2012-10-26",155,"sexta","weekday"
"7225",0,"2012-10-26",200,"sexta","weekday"
"7226",0,"2012-10-26",205,"sexta","weekday"
"7227",0,"2012-10-26",210,"sexta","weekday"
"7228",0,"2012-10-26",215,"sexta","weekday"
"7229",0,"2012-10-26",220,"sexta","weekday"
"7230",0,"2012-10-26",225,"sexta","weekday"
"7231",0,"2012-10-26",230,"sexta","weekday"
"7232",0,"2012-10-26",235,"sexta","weekday"
"7233",0,"2012-10-26",240,"sexta","weekday"
"7234",0,"2012-10-26",245,"sexta","weekday"
"7235",0,"2012-10-26",250,"sexta","weekday"
"7236",0,"2012-10-26",255,"sexta","weekday"
"7237",0,"2012-10-26",300,"sexta","weekday"
"7238",0,"2012-10-26",305,"sexta","weekday"
"7239",0,"2012-10-26",310,"sexta","weekday"
"7240",0,"2012-10-26",315,"sexta","weekday"
"7241",0,"2012-10-26",320,"sexta","weekday"
"7242",0,"2012-10-26",325,"sexta","weekday"
"7243",0,"2012-10-26",330,"sexta","weekday"
"7244",0,"2012-10-26",335,"sexta","weekday"
"7245",0,"2012-10-26",340,"sexta","weekday"
"7246",0,"2012-10-26",345,"sexta","weekday"
"7247",0,"2012-10-26",350,"sexta","weekday"
"7248",0,"2012-10-26",355,"sexta","weekday"
"7249",0,"2012-10-26",400,"sexta","weekday"
"7250",0,"2012-10-26",405,"sexta","weekday"
"7251",0,"2012-10-26",410,"sexta","weekday"
"7252",0,"2012-10-26",415,"sexta","weekday"
"7253",0,"2012-10-26",420,"sexta","weekday"
"7254",0,"2012-10-26",425,"sexta","weekday"
"7255",0,"2012-10-26",430,"sexta","weekday"
"7256",6,"2012-10-26",435,"sexta","weekday"
"7257",10,"2012-10-26",440,"sexta","weekday"
"7258",20,"2012-10-26",445,"sexta","weekday"
"7259",14,"2012-10-26",450,"sexta","weekday"
"7260",0,"2012-10-26",455,"sexta","weekday"
"7261",0,"2012-10-26",500,"sexta","weekday"
"7262",13,"2012-10-26",505,"sexta","weekday"
"7263",101,"2012-10-26",510,"sexta","weekday"
"7264",67,"2012-10-26",515,"sexta","weekday"
"7265",37,"2012-10-26",520,"sexta","weekday"
"7266",0,"2012-10-26",525,"sexta","weekday"
"7267",0,"2012-10-26",530,"sexta","weekday"
"7268",15,"2012-10-26",535,"sexta","weekday"
"7269",27,"2012-10-26",540,"sexta","weekday"
"7270",40,"2012-10-26",545,"sexta","weekday"
"7271",0,"2012-10-26",550,"sexta","weekday"
"7272",0,"2012-10-26",555,"sexta","weekday"
"7273",55,"2012-10-26",600,"sexta","weekday"
"7274",23,"2012-10-26",605,"sexta","weekday"
"7275",69,"2012-10-26",610,"sexta","weekday"
"7276",30,"2012-10-26",615,"sexta","weekday"
"7277",0,"2012-10-26",620,"sexta","weekday"
"7278",0,"2012-10-26",625,"sexta","weekday"
"7279",10,"2012-10-26",630,"sexta","weekday"
"7280",0,"2012-10-26",635,"sexta","weekday"
"7281",0,"2012-10-26",640,"sexta","weekday"
"7282",32,"2012-10-26",645,"sexta","weekday"
"7283",14,"2012-10-26",650,"sexta","weekday"
"7284",54,"2012-10-26",655,"sexta","weekday"
"7285",0,"2012-10-26",700,"sexta","weekday"
"7286",14,"2012-10-26",705,"sexta","weekday"
"7287",12,"2012-10-26",710,"sexta","weekday"
"7288",11,"2012-10-26",715,"sexta","weekday"
"7289",0,"2012-10-26",720,"sexta","weekday"
"7290",0,"2012-10-26",725,"sexta","weekday"
"7291",0,"2012-10-26",730,"sexta","weekday"
"7292",0,"2012-10-26",735,"sexta","weekday"
"7293",134,"2012-10-26",740,"sexta","weekday"
"7294",170,"2012-10-26",745,"sexta","weekday"
"7295",153,"2012-10-26",750,"sexta","weekday"
"7296",167,"2012-10-26",755,"sexta","weekday"
"7297",78,"2012-10-26",800,"sexta","weekday"
"7298",34,"2012-10-26",805,"sexta","weekday"
"7299",0,"2012-10-26",810,"sexta","weekday"
"7300",0,"2012-10-26",815,"sexta","weekday"
"7301",8,"2012-10-26",820,"sexta","weekday"
"7302",13,"2012-10-26",825,"sexta","weekday"
"7303",15,"2012-10-26",830,"sexta","weekday"
"7304",34,"2012-10-26",835,"sexta","weekday"
"7305",16,"2012-10-26",840,"sexta","weekday"
"7306",203,"2012-10-26",845,"sexta","weekday"
"7307",440,"2012-10-26",850,"sexta","weekday"
"7308",56,"2012-10-26",855,"sexta","weekday"
"7309",164,"2012-10-26",900,"sexta","weekday"
"7310",159,"2012-10-26",905,"sexta","weekday"
"7311",0,"2012-10-26",910,"sexta","weekday"
"7312",0,"2012-10-26",915,"sexta","weekday"
"7313",0,"2012-10-26",920,"sexta","weekday"
"7314",0,"2012-10-26",925,"sexta","weekday"
"7315",0,"2012-10-26",930,"sexta","weekday"
"7316",0,"2012-10-26",935,"sexta","weekday"
"7317",0,"2012-10-26",940,"sexta","weekday"
"7318",0,"2012-10-26",945,"sexta","weekday"
"7319",0,"2012-10-26",950,"sexta","weekday"
"7320",0,"2012-10-26",955,"sexta","weekday"
"7321",0,"2012-10-26",1000,"sexta","weekday"
"7322",0,"2012-10-26",1005,"sexta","weekday"
"7323",0,"2012-10-26",1010,"sexta","weekday"
"7324",55,"2012-10-26",1015,"sexta","weekday"
"7325",22,"2012-10-26",1020,"sexta","weekday"
"7326",0,"2012-10-26",1025,"sexta","weekday"
"7327",0,"2012-10-26",1030,"sexta","weekday"
"7328",0,"2012-10-26",1035,"sexta","weekday"
"7329",0,"2012-10-26",1040,"sexta","weekday"
"7330",41,"2012-10-26",1045,"sexta","weekday"
"7331",17,"2012-10-26",1050,"sexta","weekday"
"7332",306,"2012-10-26",1055,"sexta","weekday"
"7333",0,"2012-10-26",1100,"sexta","weekday"
"7334",0,"2012-10-26",1105,"sexta","weekday"
"7335",0,"2012-10-26",1110,"sexta","weekday"
"7336",0,"2012-10-26",1115,"sexta","weekday"
"7337",0,"2012-10-26",1120,"sexta","weekday"
"7338",0,"2012-10-26",1125,"sexta","weekday"
"7339",46,"2012-10-26",1130,"sexta","weekday"
"7340",313,"2012-10-26",1135,"sexta","weekday"
"7341",20,"2012-10-26",1140,"sexta","weekday"
"7342",0,"2012-10-26",1145,"sexta","weekday"
"7343",0,"2012-10-26",1150,"sexta","weekday"
"7344",0,"2012-10-26",1155,"sexta","weekday"
"7345",0,"2012-10-26",1200,"sexta","weekday"
"7346",0,"2012-10-26",1205,"sexta","weekday"
"7347",28,"2012-10-26",1210,"sexta","weekday"
"7348",225,"2012-10-26",1215,"sexta","weekday"
"7349",0,"2012-10-26",1220,"sexta","weekday"
"7350",0,"2012-10-26",1225,"sexta","weekday"
"7351",0,"2012-10-26",1230,"sexta","weekday"
"7352",21,"2012-10-26",1235,"sexta","weekday"
"7353",0,"2012-10-26",1240,"sexta","weekday"
"7354",0,"2012-10-26",1245,"sexta","weekday"
"7355",0,"2012-10-26",1250,"sexta","weekday"
"7356",0,"2012-10-26",1255,"sexta","weekday"
"7357",0,"2012-10-26",1300,"sexta","weekday"
"7358",0,"2012-10-26",1305,"sexta","weekday"
"7359",0,"2012-10-26",1310,"sexta","weekday"
"7360",11,"2012-10-26",1315,"sexta","weekday"
"7361",0,"2012-10-26",1320,"sexta","weekday"
"7362",0,"2012-10-26",1325,"sexta","weekday"
"7363",131,"2012-10-26",1330,"sexta","weekday"
"7364",80,"2012-10-26",1335,"sexta","weekday"
"7365",39,"2012-10-26",1340,"sexta","weekday"
"7366",0,"2012-10-26",1345,"sexta","weekday"
"7367",77,"2012-10-26",1350,"sexta","weekday"
"7368",111,"2012-10-26",1355,"sexta","weekday"
"7369",412,"2012-10-26",1400,"sexta","weekday"
"7370",194,"2012-10-26",1405,"sexta","weekday"
"7371",0,"2012-10-26",1410,"sexta","weekday"
"7372",15,"2012-10-26",1415,"sexta","weekday"
"7373",17,"2012-10-26",1420,"sexta","weekday"
"7374",0,"2012-10-26",1425,"sexta","weekday"
"7375",22,"2012-10-26",1430,"sexta","weekday"
"7376",0,"2012-10-26",1435,"sexta","weekday"
"7377",0,"2012-10-26",1440,"sexta","weekday"
"7378",242,"2012-10-26",1445,"sexta","weekday"
"7379",128,"2012-10-26",1450,"sexta","weekday"
"7380",0,"2012-10-26",1455,"sexta","weekday"
"7381",110,"2012-10-26",1500,"sexta","weekday"
"7382",39,"2012-10-26",1505,"sexta","weekday"
"7383",0,"2012-10-26",1510,"sexta","weekday"
"7384",31,"2012-10-26",1515,"sexta","weekday"
"7385",105,"2012-10-26",1520,"sexta","weekday"
"7386",0,"2012-10-26",1525,"sexta","weekday"
"7387",0,"2012-10-26",1530,"sexta","weekday"
"7388",0,"2012-10-26",1535,"sexta","weekday"
"7389",0,"2012-10-26",1540,"sexta","weekday"
"7390",0,"2012-10-26",1545,"sexta","weekday"
"7391",0,"2012-10-26",1550,"sexta","weekday"
"7392",0,"2012-10-26",1555,"sexta","weekday"
"7393",0,"2012-10-26",1600,"sexta","weekday"
"7394",19,"2012-10-26",1605,"sexta","weekday"
"7395",0,"2012-10-26",1610,"sexta","weekday"
"7396",0,"2012-10-26",1615,"sexta","weekday"
"7397",0,"2012-10-26",1620,"sexta","weekday"
"7398",0,"2012-10-26",1625,"sexta","weekday"
"7399",0,"2012-10-26",1630,"sexta","weekday"
"7400",0,"2012-10-26",1635,"sexta","weekday"
"7401",0,"2012-10-26",1640,"sexta","weekday"
"7402",0,"2012-10-26",1645,"sexta","weekday"
"7403",0,"2012-10-26",1650,"sexta","weekday"
"7404",0,"2012-10-26",1655,"sexta","weekday"
"7405",0,"2012-10-26",1700,"sexta","weekday"
"7406",0,"2012-10-26",1705,"sexta","weekday"
"7407",0,"2012-10-26",1710,"sexta","weekday"
"7408",0,"2012-10-26",1715,"sexta","weekday"
"7409",0,"2012-10-26",1720,"sexta","weekday"
"7410",0,"2012-10-26",1725,"sexta","weekday"
"7411",25,"2012-10-26",1730,"sexta","weekday"
"7412",0,"2012-10-26",1735,"sexta","weekday"
"7413",0,"2012-10-26",1740,"sexta","weekday"
"7414",0,"2012-10-26",1745,"sexta","weekday"
"7415",0,"2012-10-26",1750,"sexta","weekday"
"7416",0,"2012-10-26",1755,"sexta","weekday"
"7417",0,"2012-10-26",1800,"sexta","weekday"
"7418",0,"2012-10-26",1805,"sexta","weekday"
"7419",28,"2012-10-26",1810,"sexta","weekday"
"7420",19,"2012-10-26",1815,"sexta","weekday"
"7421",51,"2012-10-26",1820,"sexta","weekday"
"7422",9,"2012-10-26",1825,"sexta","weekday"
"7423",0,"2012-10-26",1830,"sexta","weekday"
"7424",257,"2012-10-26",1835,"sexta","weekday"
"7425",112,"2012-10-26",1840,"sexta","weekday"
"7426",357,"2012-10-26",1845,"sexta","weekday"
"7427",60,"2012-10-26",1850,"sexta","weekday"
"7428",15,"2012-10-26",1855,"sexta","weekday"
"7429",74,"2012-10-26",1900,"sexta","weekday"
"7430",76,"2012-10-26",1905,"sexta","weekday"
"7431",0,"2012-10-26",1910,"sexta","weekday"
"7432",35,"2012-10-26",1915,"sexta","weekday"
"7433",32,"2012-10-26",1920,"sexta","weekday"
"7434",29,"2012-10-26",1925,"sexta","weekday"
"7435",0,"2012-10-26",1930,"sexta","weekday"
"7436",0,"2012-10-26",1935,"sexta","weekday"
"7437",0,"2012-10-26",1940,"sexta","weekday"
"7438",0,"2012-10-26",1945,"sexta","weekday"
"7439",0,"2012-10-26",1950,"sexta","weekday"
"7440",0,"2012-10-26",1955,"sexta","weekday"
"7441",36,"2012-10-26",2000,"sexta","weekday"
"7442",0,"2012-10-26",2005,"sexta","weekday"
"7443",7,"2012-10-26",2010,"sexta","weekday"
"7444",65,"2012-10-26",2015,"sexta","weekday"
"7445",0,"2012-10-26",2020,"sexta","weekday"
"7446",0,"2012-10-26",2025,"sexta","weekday"
"7447",0,"2012-10-26",2030,"sexta","weekday"
"7448",0,"2012-10-26",2035,"sexta","weekday"
"7449",0,"2012-10-26",2040,"sexta","weekday"
"7450",0,"2012-10-26",2045,"sexta","weekday"
"7451",0,"2012-10-26",2050,"sexta","weekday"
"7452",0,"2012-10-26",2055,"sexta","weekday"
"7453",0,"2012-10-26",2100,"sexta","weekday"
"7454",0,"2012-10-26",2105,"sexta","weekday"
"7455",0,"2012-10-26",2110,"sexta","weekday"
"7456",0,"2012-10-26",2115,"sexta","weekday"
"7457",0,"2012-10-26",2120,"sexta","weekday"
"7458",0,"2012-10-26",2125,"sexta","weekday"
"7459",0,"2012-10-26",2130,"sexta","weekday"
"7460",0,"2012-10-26",2135,"sexta","weekday"
"7461",0,"2012-10-26",2140,"sexta","weekday"
"7462",0,"2012-10-26",2145,"sexta","weekday"
"7463",0,"2012-10-26",2150,"sexta","weekday"
"7464",0,"2012-10-26",2155,"sexta","weekday"
"7465",0,"2012-10-26",2200,"sexta","weekday"
"7466",0,"2012-10-26",2205,"sexta","weekday"
"7467",0,"2012-10-26",2210,"sexta","weekday"
"7468",0,"2012-10-26",2215,"sexta","weekday"
"7469",0,"2012-10-26",2220,"sexta","weekday"
"7470",0,"2012-10-26",2225,"sexta","weekday"
"7471",0,"2012-10-26",2230,"sexta","weekday"
"7472",0,"2012-10-26",2235,"sexta","weekday"
"7473",0,"2012-10-26",2240,"sexta","weekday"
"7474",0,"2012-10-26",2245,"sexta","weekday"
"7475",18,"2012-10-26",2250,"sexta","weekday"
"7476",63,"2012-10-26",2255,"sexta","weekday"
"7477",15,"2012-10-26",2300,"sexta","weekday"
"7478",0,"2012-10-26",2305,"sexta","weekday"
"7479",0,"2012-10-26",2310,"sexta","weekday"
"7480",0,"2012-10-26",2315,"sexta","weekday"
"7481",0,"2012-10-26",2320,"sexta","weekday"
"7482",0,"2012-10-26",2325,"sexta","weekday"
"7483",0,"2012-10-26",2330,"sexta","weekday"
"7484",0,"2012-10-26",2335,"sexta","weekday"
"7485",0,"2012-10-26",2340,"sexta","weekday"
"7486",0,"2012-10-26",2345,"sexta","weekday"
"7487",0,"2012-10-26",2350,"sexta","weekday"
"7488",0,"2012-10-26",2355,"sexta","weekday"
"7489",0,"2012-10-27",0,"sábado","weekday"
"7490",0,"2012-10-27",5,"sábado","weekday"
"7491",0,"2012-10-27",10,"sábado","weekday"
"7492",0,"2012-10-27",15,"sábado","weekday"
"7493",0,"2012-10-27",20,"sábado","weekday"
"7494",0,"2012-10-27",25,"sábado","weekday"
"7495",0,"2012-10-27",30,"sábado","weekday"
"7496",0,"2012-10-27",35,"sábado","weekday"
"7497",0,"2012-10-27",40,"sábado","weekday"
"7498",0,"2012-10-27",45,"sábado","weekday"
"7499",0,"2012-10-27",50,"sábado","weekday"
"7500",0,"2012-10-27",55,"sábado","weekday"
"7501",0,"2012-10-27",100,"sábado","weekday"
"7502",0,"2012-10-27",105,"sábado","weekday"
"7503",0,"2012-10-27",110,"sábado","weekday"
"7504",0,"2012-10-27",115,"sábado","weekday"
"7505",0,"2012-10-27",120,"sábado","weekday"
"7506",0,"2012-10-27",125,"sábado","weekday"
"7507",0,"2012-10-27",130,"sábado","weekday"
"7508",0,"2012-10-27",135,"sábado","weekday"
"7509",0,"2012-10-27",140,"sábado","weekday"
"7510",0,"2012-10-27",145,"sábado","weekday"
"7511",0,"2012-10-27",150,"sábado","weekday"
"7512",0,"2012-10-27",155,"sábado","weekday"
"7513",0,"2012-10-27",200,"sábado","weekday"
"7514",0,"2012-10-27",205,"sábado","weekday"
"7515",0,"2012-10-27",210,"sábado","weekday"
"7516",0,"2012-10-27",215,"sábado","weekday"
"7517",0,"2012-10-27",220,"sábado","weekday"
"7518",0,"2012-10-27",225,"sábado","weekday"
"7519",0,"2012-10-27",230,"sábado","weekday"
"7520",0,"2012-10-27",235,"sábado","weekday"
"7521",0,"2012-10-27",240,"sábado","weekday"
"7522",0,"2012-10-27",245,"sábado","weekday"
"7523",0,"2012-10-27",250,"sábado","weekday"
"7524",0,"2012-10-27",255,"sábado","weekday"
"7525",0,"2012-10-27",300,"sábado","weekday"
"7526",0,"2012-10-27",305,"sábado","weekday"
"7527",0,"2012-10-27",310,"sábado","weekday"
"7528",0,"2012-10-27",315,"sábado","weekday"
"7529",11,"2012-10-27",320,"sábado","weekday"
"7530",0,"2012-10-27",325,"sábado","weekday"
"7531",0,"2012-10-27",330,"sábado","weekday"
"7532",0,"2012-10-27",335,"sábado","weekday"
"7533",0,"2012-10-27",340,"sábado","weekday"
"7534",0,"2012-10-27",345,"sábado","weekday"
"7535",0,"2012-10-27",350,"sábado","weekday"
"7536",0,"2012-10-27",355,"sábado","weekday"
"7537",0,"2012-10-27",400,"sábado","weekday"
"7538",0,"2012-10-27",405,"sábado","weekday"
"7539",0,"2012-10-27",410,"sábado","weekday"
"7540",0,"2012-10-27",415,"sábado","weekday"
"7541",0,"2012-10-27",420,"sábado","weekday"
"7542",0,"2012-10-27",425,"sábado","weekday"
"7543",0,"2012-10-27",430,"sábado","weekday"
"7544",0,"2012-10-27",435,"sábado","weekday"
"7545",0,"2012-10-27",440,"sábado","weekday"
"7546",0,"2012-10-27",445,"sábado","weekday"
"7547",0,"2012-10-27",450,"sábado","weekday"
"7548",16,"2012-10-27",455,"sábado","weekday"
"7549",0,"2012-10-27",500,"sábado","weekday"
"7550",0,"2012-10-27",505,"sábado","weekday"
"7551",0,"2012-10-27",510,"sábado","weekday"
"7552",0,"2012-10-27",515,"sábado","weekday"
"7553",6,"2012-10-27",520,"sábado","weekday"
"7554",0,"2012-10-27",525,"sábado","weekday"
"7555",0,"2012-10-27",530,"sábado","weekday"
"7556",0,"2012-10-27",535,"sábado","weekday"
"7557",0,"2012-10-27",540,"sábado","weekday"
"7558",0,"2012-10-27",545,"sábado","weekday"
"7559",0,"2012-10-27",550,"sábado","weekday"
"7560",0,"2012-10-27",555,"sábado","weekday"
"7561",0,"2012-10-27",600,"sábado","weekday"
"7562",0,"2012-10-27",605,"sábado","weekday"
"7563",0,"2012-10-27",610,"sábado","weekday"
"7564",0,"2012-10-27",615,"sábado","weekday"
"7565",0,"2012-10-27",620,"sábado","weekday"
"7566",0,"2012-10-27",625,"sábado","weekday"
"7567",0,"2012-10-27",630,"sábado","weekday"
"7568",0,"2012-10-27",635,"sábado","weekday"
"7569",0,"2012-10-27",640,"sábado","weekday"
"7570",0,"2012-10-27",645,"sábado","weekday"
"7571",0,"2012-10-27",650,"sábado","weekday"
"7572",0,"2012-10-27",655,"sábado","weekday"
"7573",0,"2012-10-27",700,"sábado","weekday"
"7574",0,"2012-10-27",705,"sábado","weekday"
"7575",0,"2012-10-27",710,"sábado","weekday"
"7576",0,"2012-10-27",715,"sábado","weekday"
"7577",0,"2012-10-27",720,"sábado","weekday"
"7578",0,"2012-10-27",725,"sábado","weekday"
"7579",0,"2012-10-27",730,"sábado","weekday"
"7580",0,"2012-10-27",735,"sábado","weekday"
"7581",0,"2012-10-27",740,"sábado","weekday"
"7582",19,"2012-10-27",745,"sábado","weekday"
"7583",50,"2012-10-27",750,"sábado","weekday"
"7584",11,"2012-10-27",755,"sábado","weekday"
"7585",56,"2012-10-27",800,"sábado","weekday"
"7586",0,"2012-10-27",805,"sábado","weekday"
"7587",0,"2012-10-27",810,"sábado","weekday"
"7588",62,"2012-10-27",815,"sábado","weekday"
"7589",40,"2012-10-27",820,"sábado","weekday"
"7590",132,"2012-10-27",825,"sábado","weekday"
"7591",505,"2012-10-27",830,"sábado","weekday"
